optimizer,regime,eta,steps,loss,delta
gd,coupled,88407334.01525062,200,-0.0,0.0
gd,coupled,100000000.0,10,-0.0,0.0
gd,coupled,100000000.0,50,-0.0,0.0
gd,coupled,100000000.0,100,-0.0,0.0
gd,coupled,100000000.0,200,-0.0,0.0
signgd,decoupled,1e-08,10,5.7037822753228635,0.0
signgd,decoupled,1e-08,50,5.703781477989544,0.0
signgd,decoupled,1e-08,100,5.70378048132287,0.0
signgd,decoupled,1e-08,200,5.703778487989563,0.0
signgd,decoupled,1.1311278765939214e-08,10,5.70378224918471,0.0
signgd,decoupled,1.1311278765939214e-08,50,5.703781347298747,3.0357660829594124e-18
signgd,decoupled,1.1311278765939214e-08,100,5.703780219941312,3.0357660829594124e-18
signgd,decoupled,1.1311278765939214e-08,200,5.703777965226439,0.0
signgd,decoupled,1.2794502732078734e-08,10,5.70378221961911,0.0
signgd,decoupled,1.2794502732078734e-08,50,5.703781199470761,0.0
signgd,decoupled,1.2794502732078734e-08,100,5.703779924285329,0.0
signgd,decoupled,1.2794502732078734e-08,200,5.7037773739144875,0.0
signgd,decoupled,1.4472218707411344e-08,10,5.703782186176639,0.0
signgd,decoupled,1.4472218707411344e-08,50,5.703781032258405,0.0
signgd,decoupled,1.4472218707411344e-08,100,5.703779589860623,0.0
signgd,decoupled,1.4472218707411344e-08,200,5.70377670506506,0.0
signgd,decoupled,1.636993001611702e-08,10,5.703782148348933,3.0357660829594124e-18
signgd,decoupled,1.636993001611702e-08,50,5.703780843119845,0.0
signgd,decoupled,1.636993001611702e-08,100,5.703779211583502,2.6020852139652106e-18
signgd,decoupled,1.636993001611702e-08,200,5.70377594851084,0.0
signgd,decoupled,1.8516484179121542e-08,10,5.703782105560954,0.0
signgd,decoupled,1.8516484179121542e-08,50,5.703780629179949,0.0
signgd,decoupled,1.8516484179121542e-08,100,5.703778783703709,3.0357660829594124e-18
signgd,decoupled,1.8516484179121542e-08,200,5.703775092751264,0.0
signgd,decoupled,2.0944511431514688e-08,10,5.703782057162272,0.0
signgd,decoupled,2.0944511431514688e-08,50,5.703780387186567,0.0
signgd,decoupled,2.0944511431514688e-08,100,5.7037782997169515,0.0
signgd,decoupled,2.0944511431514688e-08,200,5.703774124777759,0.0
signgd,decoupled,2.369092074182632e-08,10,5.703782002417183,0.0
signgd,decoupled,2.369092074182632e-08,50,5.7037801134611135,2.6020852139652106e-18
signgd,decoupled,2.369092074182632e-08,100,5.703777752266035,0.0
signgd,decoupled,2.369092074182632e-08,200,5.703773029875953,0.0
signgd,decoupled,2.6797460873256895e-08,10,5.703781940493478,0.0
signgd,decoupled,2.6797460873256895e-08,50,5.70377980384261,0.0
signgd,decoupled,2.6797460873256895e-08,100,5.703777133029041,0.0
signgd,decoupled,2.6797460873256895e-08,200,5.703771791401998,0.0
signgd,decoupled,3.0311355015675764e-08,10,5.703781870449859,0.0
signgd,decoupled,3.0311355015675764e-08,50,5.703779453624496,0.0
signgd,decoupled,3.0311355015675764e-08,100,5.703776432592832,0.0
signgd,decoupled,3.0311355015675764e-08,200,5.70377039052958,0.0
signgd,decoupled,3.428601863556583e-08,10,5.703781791221571,0.0
signgd,decoupled,3.428601863556583e-08,50,5.7037790574830325,0.0
signgd,decoupled,3.428601863556583e-08,100,5.703775640309903,0.0
signgd,decoupled,3.428601863556583e-08,200,5.703768805963751,0.0
signgd,decoupled,3.8781871456107196e-08,10,5.703781701604232,2.6020852139652106e-18
signgd,decoupled,3.8781871456107196e-08,50,5.703778609396374,0.0
signgd,decoupled,3.8781871456107196e-08,100,5.70377474413659,0.0
signgd,decoupled,3.8781871456107196e-08,200,5.703767013617179,0.0
signgd,decoupled,4.386725591048494e-08,10,5.70378160023556,0.0
signgd,decoupled,4.386725591048494e-08,50,5.703778102553064,0.0
signgd,decoupled,4.386725591048494e-08,100,5.703773730449984,0.0
signgd,decoupled,4.386725591048494e-08,200,5.703764986244023,3.0357660829594124e-18
signgd,decoupled,4.961947603002898e-08,10,5.703781485574647,0.0
signgd,decoupled,4.961947603002898e-08,50,5.70377752924846,0.0
signgd,decoupled,4.961947603002898e-08,100,5.703772583840813,2.6020852139652106e-18
signgd,decoupled,4.961947603002898e-08,200,5.703762693025746,0.0
signgd,decoupled,5.612597255954966e-08,10,5.703781355878481,0.0
signgd,decoupled,5.612597255954966e-08,50,5.703776880767657,0.0
signgd,decoupled,5.612597255954966e-08,100,5.703771286879209,0.0
signgd,decoupled,5.612597255954966e-08,200,5.70376009910265,0.0
signgd,decoupled,6.348565216305224e-08,10,5.703781209175534,0.0
signgd,decoupled,6.348565216305224e-08,50,5.703776147252929,0.0
signgd,decoupled,6.348565216305224e-08,100,5.703769819849808,0.0
signgd,decoupled,6.348565216305224e-08,200,5.7037571650439425,0.0
signgd,decoupled,7.181039092537356e-08,10,5.703781043235745,3.0357660829594124e-18
signgd,decoupled,7.181039092537356e-08,50,5.703775317553998,0.0
signgd,decoupled,7.181039092537356e-08,100,5.703768160451956,0.0
signgd,decoupled,7.181039092537356e-08,200,5.70375384624839,0.0
signgd,decoupled,8.12267350047972e-08,10,5.703780855536624,3.0357660829594124e-18
signgd,decoupled,8.12267350047972e-08,50,5.703774379058391,0.0
signgd,decoupled,8.12267350047972e-08,100,5.703766283460796,0.0
signgd,decoupled,8.12267350047972e-08,200,5.70375009226627,0.0
signgd,decoupled,9.18778242886334e-08,10,5.703780643224906,0.0
signgd,decoupled,9.18778242886334e-08,50,5.703773317499851,0.0
signgd,decoupled,9.18778242886334e-08,100,5.703764160343785,0.0
signgd,decoupled,9.18778242886334e-08,200,5.703745846032497,0.0
signgd,decoupled,1.0392556829367131e-07,10,5.703780403073213,0.0
signgd,decoupled,1.0392556829367131e-07,50,5.703772116741413,0.0
signgd,decoupled,1.0392556829367131e-07,100,5.703761758826975,0.0
signgd,decoupled,1.0392556829367131e-07,200,5.703741042999179,0.0
signgd,decoupled,1.17553107387837e-07,10,5.703780131430941,0.0
signgd,decoupled,1.17553107387837e-07,50,5.703770758530062,0.0
signgd,decoupled,1.17553107387837e-07,100,5.703759042404383,0.0
signgd,decoupled,1.17553107387837e-07,200,5.703735610154393,3.0357660829594124e-18
signgd,decoupled,1.3296759674662126e-07,10,5.703779824168779,0.0
signgd,decoupled,1.3296759674662126e-07,50,5.703769222219348,0.0
signgd,decoupled,1.3296759674662126e-07,100,5.703755969783089,3.0357660829594124e-18
signgd,decoupled,1.3296759674662126e-07,200,5.703729464912333,0.0
signgd,decoupled,1.5040335536380252e-07,10,5.703779476615999,0.0
signgd,decoupled,1.5040335536380252e-07,50,5.703767484455496,0.0
signgd,decoupled,1.5040335536380252e-07,100,5.70375249425553,0.0
signgd,decoupled,1.5040335536380252e-07,200,5.703722513857869,0.0
signgd,decoupled,1.7012542798525891e-07,10,5.703779083489348,0.0
signgd,decoupled,1.7012542798525891e-07,50,5.703765518822364,0.0
signgd,decoupled,1.7012542798525891e-07,100,5.703748562989473,0.0
signgd,decoupled,1.7012542798525891e-07,200,5.703714651326594,0.0
signgd,decoupled,1.92433614111598e-07,10,5.703778638812848,3.0357660829594124e-18
signgd,decoupled,1.92433614111598e-07,50,5.7037632954399395,0.0
signgd,decoupled,1.92433614111598e-07,100,5.703744116224913,0.0
signgd,decoupled,1.92433614111598e-07,200,5.703705757798547,3.0357660829594124e-18
signgd,decoupled,2.1766702531534592e-07,10,5.703778135826862,0.0
signgd,decoupled,2.1766702531534592e-07,50,5.703760780510134,0.0
signgd,decoupled,2.1766702531534592e-07,100,5.703739086365633,0.0
signgd,decoupled,2.1766702531534592e-07,200,5.70369569808137,0.0
signgd,decoupled,2.4620924014946254e-07,10,5.703777566885383,0.0
signgd,decoupled,2.4620924014946254e-07,50,5.703757935802934,0.0
signgd,decoupled,2.4620924014946254e-07,100,5.703733396951693,0.0
signgd,decoupled,2.4620924014946254e-07,200,5.703684319255239,0.0
signgd,decoupled,2.784941350080644e-07,10,5.703776923339822,0.0
signgd,decoupled,2.784941350080644e-07,50,5.703754718075367,0.0
signgd,decoupled,2.784941350080644e-07,100,5.703726961497107,0.0
signgd,decoupled,2.784941350080644e-07,200,5.703671448348328,0.0
signgd,decoupled,3.150124795755328e-07,10,5.703776195407502,0.0
signgd,decoupled,3.150124795755328e-07,50,5.703751078414056,0.0
signgd,decoupled,3.150124795755328e-07,100,5.703719682175199,0.0
signgd,decoupled,3.150124795755328e-07,200,5.703656889707381,0.0
signgd,decoupled,3.563193971228584e-07,10,5.703775372022964,0.0
signgd,decoupled,3.563193971228584e-07,50,5.703746961491725,0.0
signgd,decoupled,3.563193971228584e-07,100,5.7037114483314735,0.0
signgd,decoupled,3.563193971228584e-07,200,5.703640422023628,0.0
signgd,decoupled,4.0304280305680504e-07,10,5.703774440669766,0.0
signgd,decoupled,4.0304280305680504e-07,50,5.703742304726196,0.0
signgd,decoupled,4.0304280305680504e-07,100,5.703702134801582,0.0
signgd,decoupled,4.0304280305680504e-07,200,5.703621794968561,0.0
signgd,decoupled,4.558929499981059e-07,10,5.703773387190202,0.0
signgd,decoupled,4.558929499981059e-07,50,5.703737037328966,0.0
signgd,decoupled,4.558929499981059e-07,100,5.703691600008649,0.0
signgd,decoupled,4.558929499981059e-07,200,5.703600725388711,0.0
signgd,decoupled,5.156732244854964e-07,10,5.703772195570106,0.0
signgd,decoupled,5.156732244854964e-07,50,5.703731079229242,0.0
signgd,decoupled,5.156732244854964e-07,100,5.703679683811123,0.0
signgd,decoupled,5.156732244854964e-07,200,5.703576893001391,0.0
signgd,decoupled,5.8329235942862e-07,10,5.703770847695397,0.0
signgd,decoupled,5.8329235942862e-07,50,5.703724339856702,0.0
signgd,decoupled,5.8329235942862e-07,100,5.703666205068493,0.0
signgd,decoupled,5.8329235942862e-07,200,5.703549935526005,0.0
signgd,decoupled,6.597782479539533e-07,10,5.7037693230767506,0.0
signgd,decoupled,6.597782479539533e-07,50,5.70371671676472,0.0
signgd,decoupled,6.597782479539533e-07,100,5.703650958887695,0.0
signgd,decoupled,6.597782479539533e-07,200,5.703519443177057,0.0
signgd,decoupled,7.46293568631013e-07,10,5.703767598538105,0.0
signgd,decoupled,7.46293568631013e-07,50,5.703708094073113,0.0
signgd,decoupled,7.46293568631013e-07,100,5.703633713508528,0.0
signgd,decoupled,7.46293568631013e-07,200,5.703484952434883,0.0
signgd,decoupled,8.441534596012993e-07,10,5.7037656478643814,0.0
signgd,decoupled,8.441534596012993e-07,50,5.703698340706567,0.0
signgd,decoupled,8.441534596012993e-07,100,5.7036142067806015,0.0
signgd,decoupled,8.441534596012993e-07,200,5.70344593899972,0.0
signgd,decoupled,9.548455102782303e-07,10,5.7037634414029705,0.0
signgd,decoupled,9.548455102782303e-07,50,5.703687308402154,0.0
signgd,decoupled,9.548455102782303e-07,100,5.7035921421784055,0.0
signgd,decoupled,9.548455102782303e-07,200,5.703401809821788,0.0
signgd,decoupled,1.080052374516254e-06,10,5.7037609456129745,0.0
signgd,decoupled,1.080052374516254e-06,50,5.703674829455589,0.0
signgd,decoupled,1.080052374516254e-06,100,5.703567184293725,0.0
signgd,decoupled,1.080052374516254e-06,200,5.70335189408631,0.0
signgd,decoupled,1.2216773489967931e-06,10,5.70375812255537,0.0
signgd,decoupled,1.2216773489967931e-06,50,5.70366071417188,0.0
signgd,decoupled,1.2216773489967931e-06,100,5.703538953737142,0.0
signgd,decoupled,1.2216773489967931e-06,200,5.70329543301647,0.0
signgd,decoupled,1.3818733056536336e-06,10,5.7037549293162435,3.0357660829594124e-18
signgd,decoupled,1.3818733056536336e-06,50,5.703644747981795,0.0
signgd,decoupled,1.3818733056536336e-06,100,5.70350702137083,0.0
signgd,decoupled,1.3818733056536336e-06,200,5.703231568339295,0.0
signgd,decoupled,1.5630754179458173e-06,10,5.70375131735449,0.0
signgd,decoupled,1.5630754179458173e-06,50,5.703626688180135,0.0
signgd,decoupled,1.5630754179458173e-06,100,5.703470901785249,0.0
signgd,decoupled,1.5630754179458173e-06,200,5.7031593292390665,0.0
signgd,decoupled,1.7680381784572085e-06,10,5.703747231763922,0.0
signgd,decoupled,1.7680381784572085e-06,50,5.70360626023634,0.0
signgd,decoupled,1.7680381784572085e-06,100,5.703430045920355,0.0
signgd,decoupled,1.7680381784572085e-06,200,5.703077617600061,0.0
signgd,decoupled,1.999877270535287e-06,10,5.703742610438599,0.0
signgd,decoupled,1.999877270535287e-06,50,5.703583153621341,0.0
signgd,decoupled,1.999877270535287e-06,100,5.7033838327193855,0.0
signgd,decoupled,1.999877270535287e-06,200,5.702985191314278,0.0
signgd,decoupled,2.2621169304690264e-06,10,5.703737383128789,0.0
signgd,decoupled,2.2621169304690264e-06,50,5.703557017087144,3.0357660829594124e-18
signgd,decoupled,2.2621169304690264e-06,100,5.7033315596881184,0.0
signgd,decoupled,2.2621169304690264e-06,200,5.702880645400356,3.0357660829594124e-18
signgd,decoupled,2.5587435201685893e-06,10,5.703731470373047,0.0
signgd,decoupled,2.5587435201685893e-06,50,5.703527453327449,0.0
signgd,decoupled,2.5587435201685893e-06,100,5.703272432216281,0.0
signgd,decoupled,2.5587435201685893e-06,200,5.702762390646846,0.0
signgd,decoupled,2.894266124716752e-06,10,5.703724782290346,3.0357660829594124e-18
signgd,decoupled,2.894266124716752e-06,50,5.703494012938262,0.0
signgd,decoupled,2.894266124716752e-06,100,5.703205551498708,0.0
signgd,decoupled,2.894266124716752e-06,200,5.702628629455029,0.0
signgd,decoupled,3.273785095948577e-06,10,5.703717217213741,0.0
signgd,decoupled,3.273785095948577e-06,50,5.70345618758636,0.0
signgd,decoupled,3.273785095948577e-06,100,5.70312990087269,0.0
signgd,decoupled,3.273785095948577e-06,200,5.702477328514368,0.0
signgd,decoupled,3.703069584005141e-06,10,5.703708660144938,0.0
signgd,decoupled,3.703069584005141e-06,50,5.70341340228214,0.0
signgd,decoupled,3.703069584005141e-06,100,5.703044330363816,0.0
signgd,decoupled,3.703069584005141e-06,200,5.702306187895032,0.0
signgd,decoupled,4.188645235435271e-06,10,5.70369898100617,0.0
signgd,decoupled,4.188645235435271e-06,50,5.703365006639214,0.0
signgd,decoupled,4.188645235435271e-06,100,5.702947539205341,0.0
signgd,decoupled,4.188645235435271e-06,200,5.702112606087926,0.0
signgd,decoupled,4.737893390963144e-06,10,5.70368803266285,0.0
signgd,decoupled,4.737893390963144e-06,50,5.703310264987838,3.0357660829594124e-18
signgd,decoupled,4.737893390963144e-06,100,5.70283805606559,0.0
signgd,decoupled,4.737893390963144e-06,200,5.701893640460829,0.0
signgd,decoupled,5.359163290848514e-06,10,5.70367564868702,0.0
signgd,decoupled,5.359163290848514e-06,50,5.703248345192043,0.0
signgd,decoupled,5.359163290848514e-06,100,5.702714216682562,0.0
signgd,decoupled,5.359163290848514e-06,200,5.701645962529643,0.0
signgd,decoupled,6.061898993497572e-06,10,5.703661640827351,0.0
signgd,decoupled,6.061898993497572e-06,50,5.7031783060003685,0.0
signgd,decoupled,6.061898993497572e-06,100,5.702574138566086,0.0
signgd,decoupled,6.061898993497572e-06,200,5.701365807365077,0.0
signgd,decoupled,6.856782936641738e-06,10,5.703645796147571,0.0
signgd,decoupled,6.856782936641738e-06,50,5.703099082738009,0.0
signgd,decoupled,6.856782936641738e-06,100,5.7024156923828295,0.0
signgd,decoupled,6.856782936641738e-06,200,5.701048916365819,0.0
signgd,decoupled,7.755898323389001e-06,10,5.703627873789589,0.0
signgd,decoupled,7.755898323389001e-06,50,5.703009471122788,0.0
signgd,decoupled,7.755898323389001e-06,100,5.702236469589352,0.0
signgd,decoupled,7.755898323389001e-06,200,5.700690472528624,0.0
signgd,decoupled,8.772912801613357e-06,10,5.703607601312163,0.0
signgd,decoupled,8.772912801613357e-06,50,5.702908108959139,0.0
signgd,decoupled,8.772912801613357e-06,100,5.702033745821217,0.0
signgd,decoupled,8.772912801613357e-06,200,5.700285027231736,0.0
signgd,decoupled,9.923286228832546e-06,10,5.7035846705494695,0.0
signgd,decoupled,9.923286228832546e-06,50,5.70279345543165,0.0
signgd,decoupled,9.923286228832546e-06,100,5.70180443948178,0.0
signgd,decoupled,9.923286228832546e-06,200,5.699826417418969,0.0
signgd,decoupled,1.1224505680853058e-05,10,5.703558732926678,0.0
signgd,decoupled,1.1224505680853058e-05,50,5.702663767683614,0.0
signgd,decoupled,1.1224505680853058e-05,100,5.701545064901353,0.0
signgd,decoupled,1.1224505680853058e-05,200,5.699307671926489,0.0
signgd,decoupled,1.2696351276599727e-05,10,5.703529394161207,0.0
signgd,decoupled,1.2696351276599727e-05,50,5.702517074324426,0.0
signgd,decoupled,1.2696351276599727e-05,100,5.701251679354736,0.0
signgd,decoupled,1.2696351276599727e-05,200,5.698720905528733,0.0
signgd,decoupled,1.4361196859990772e-05,10,5.703496208269178,0.0
signgd,decoupled,1.4361196859990772e-05,50,5.702351145463391,3.0357660829594124e-18
signgd,decoupled,1.4361196859990772e-05,100,5.700919823132253,0.0
signgd,decoupled,1.4361196859990772e-05,200,5.698057199094161,0.0
signgd,decoupled,1.6244350109588655e-05,10,5.703458670786039,0.0
signgd,decoupled,1.6244350109588655e-05,50,5.702163458814293,0.0
signgd,decoupled,1.6244350109588655e-05,100,5.700544451753186,0.0
signgd,decoupled,1.6244350109588655e-05,200,5.697306464030126,0.0
signgd,decoupled,1.837443724610725e-05,10,5.703416211098114,0.0
signgd,decoupled,1.837443724610725e-05,50,5.701951161355656,0.0
signgd,decoupled,1.837443724610725e-05,100,5.7001198592921,3.0357660829594124e-18
signgd,decoupled,1.837443724610725e-05,200,5.696457288958065,0.0
signgd,decoupled,2.078383818579755e-05,10,5.70336818376876,0.0
signgd,decoupled,2.078383818579755e-05,50,5.701711025964096,0.0
signgd,decoupled,2.078383818579755e-05,100,5.69963959165258,0.0
signgd,decoupled,2.078383818579755e-05,200,5.695496766290285,3.0357660829594124e-18
signgd,decoupled,2.3509178754572845e-05,10,5.703313858726978,0.0
signgd,decoupled,2.3509178754572845e-05,50,5.701439402361466,0.0
signgd,decoupled,2.3509178754572845e-05,100,5.699096348470978,3.0357660829594124e-18
signgd,decoupled,2.3509178754572845e-05,200,5.694410296074923,0.0
signgd,decoupled,2.659188744512691e-05,10,5.703252410169725,3.0357660829594124e-18
signgd,decoupled,2.659188744512691e-05,50,5.701132161630705,3.0357660829594124e-18
signgd,decoupled,2.659188744512691e-05,100,5.698481872159752,0.0
signgd,decoupled,2.659188744512691e-05,200,5.693181364130763,3.0357660829594124e-18
signgd,decoupled,3.007882518043096e-05,10,5.703182904008866,0.0
signgd,decoupled,3.007882518043096e-05,50,5.700784633456857,0.0
signgd,decoupled,3.007882518043096e-05,100,5.697786822404813,0.0
signgd,decoupled,3.007882518043096e-05,200,5.691791291103705,3.0357660829594124e-18
signgd,decoupled,3.402299765678064e-05,10,5.703104283672221,0.0
signgd,decoupled,3.402299765678064e-05,50,5.700391535139852,0.0
signgd,decoupled,3.402299765678064e-05,100,5.697000634210589,3.0357660829594124e-18
signgd,decoupled,3.402299765678064e-05,200,5.690218948636264,3.0357660829594124e-18
signgd,decoupled,3.848436109487425e-05,10,5.703015354042694,0.0
signgd,decoupled,3.848436109487425e-05,50,5.6999468913002795,0.0
signgd,decoupled,3.848436109487425e-05,100,5.696111357336509,0.0
signgd,decoupled,3.848436109487425e-05,200,5.688440438342824,0.0
signgd,decoupled,4.353073364731883e-05,10,5.702914763291602,0.0
signgd,decoupled,4.353073364731883e-05,50,5.699443943058241,0.0
signgd,decoupled,4.353073364731883e-05,100,5.695105474686795,0.0
signgd,decoupled,4.353073364731883e-05,200,5.686428728720501,0.0
signgd,decoupled,4.9238826317067314e-05,10,5.702800982329727,0.0
signgd,decoupled,4.9238826317067314e-05,50,5.6988750453053525,0.0
signgd,decoupled,4.9238826317067314e-05,100,5.693967696895582,0.0
signgd,decoupled,4.9238826317067314e-05,200,5.6841532444886065,0.0
signgd,decoupled,5.5695409058001245e-05,10,5.702672281564158,3.0357660829594124e-18
signgd,decoupled,5.5695409058001245e-05,50,5.698231550509222,0.0
signgd,decoupled,5.5695409058001245e-05,100,5.692680729988833,0.0
signgd,decoupled,5.5695409058001245e-05,200,5.681579402130442,0.0
signgd,decoupled,6.299862978380693e-05,10,5.702526704607347,0.0
